user_id,button_name,question_id,question_text,user_answer,timestamp
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:01.456"
22,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:02.387"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:04.520"
23,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:05.852"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:07.647"
24,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:08.187"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:09.623"
25,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:10.042"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:11.655"
26,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:12.090"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:13.767"
27,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:14.922"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:16.775"
28,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:17.812"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:20.127"
29,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:21.075"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:22.560"
30,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:23.795"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:27.808"
31,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:28.346"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:45:30.256"
32,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:45:30.690"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:02.986"
1,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:04.018"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:06.435"
2,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:06.944"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:08.540"
3,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:09.088"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:10.579"
4,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:11.231"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:13.252"
5,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:13.839"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:15.436"
6,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:16.048"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:17.284"
7,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:17.855"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:19.446"
8,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:23.551"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:25.323"
9,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:26.071"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:28.347"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:29.877"
10,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:30.377"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:32.540"
11,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:33.176"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:34.932"
12,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:35.496"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:38.572"
13,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:39.199"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:41.227"
14,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:41.992"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:44.084"
15,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:45.112"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:46.725"
16,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:47.303"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:49.179"
17,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:50.031"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:50:53.093"
18,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:50:54.968"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:00.620"
19,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:01.225"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:02.725"
20,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:03.579"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:05.868"
21,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:07.007"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:08.644"
22,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:09.767"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:11.284"
23,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:11.830"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:13.788"
24,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:14.247"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:15.957"
25,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:16.576"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:17.821"
26,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:18.287"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:19.979"
27,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:20.432"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:22.596"
28,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:23.158"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:24.724"
29,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:25.223"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:26.956"
30,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:27.768"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:29.908"
31,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:30.407"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 11:51:32.107"
32,"Claim User ID",NULL,NULL,NULL,"2024-04-22 11:51:32.729"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:12:33.415"
33,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:12:34.194"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:17.448"
1,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:18.379"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:20.790"
2,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:21.261"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:22.998"
3,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:24.106"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:26.614"
4,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:27.098"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:28.558"
5,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:29.170"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:30.590"
6,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:31.642"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:33.199"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:35.238"
7,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:35.738"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:37.278"
8,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:37.730"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:39.239"
9,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:39.738"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:41.622"
10,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:42.297"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:44.222"
11,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:45.457"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:47.694"
12,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:48.209"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:50.206"
13,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:50.929"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:52.551"
14,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:53.065"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:54.646"
15,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:56.411"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:13:58.151"
16,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:13:58.809"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:01.799"
17,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:02.412"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:05.054"
18,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:06.114"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:07.935"
19,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:08.722"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:10.262"
20,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:10.745"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:12.168"
21,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:12.746"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:15.159"
22,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:15.625"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:18.294"
23,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:18.900"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:21.621"
24,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:22.202"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:24.118"
25,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:24.673"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:26.518"
26,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:27.034"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:28.567"
27,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:29.161"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:30.543"
28,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:31.105"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:32.742"
29,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:33.665"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:35.200"
30,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:36.041"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:37.822"
31,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:38.802"
0,"Begin Study",NULL,NULL,NULL,"2024-04-22 12:14:40.646"
32,"Claim User ID",NULL,NULL,NULL,"2024-04-22 12:14:41.385"
32,"Begin Prestudy",NULL,NULL,NULL,"2024-04-22 12:18:02.659"
32,Submit,NULL,"What's your age?",27,"2024-04-22 12:18:08.441"
32,Submit,NULL,"What's your major?",CS,"2024-04-22 12:18:11.600"
32,Submit,NULL,"The graph above shows the percentage of people who die from different types of c",25,"2024-04-22 12:18:28.265"
32,Submit,NULL,"You see two magazines advertisements on separate pages. Each advertisement is fo",crosicol,"2024-04-22 12:19:09.840"
32,Submit,NULL,"The graph above shows the number of men and women with disease X. The total numb",60,"2024-04-22 12:19:36.248"
32,Submit,NULL,"You see two newspaper advertisements on separate pages. Each advertisement is fo","cannot say","2024-04-22 12:20:11.961"
32,"Start Calibration",NULL,NULL,NULL,"2024-04-22 12:20:16.398"
32,"Begin Main Study",NULL,NULL,NULL,"2024-04-22 12:20:23.879"
32,Submit,2,"1. Between January 7th and January 8th, the number of new cases more than double",False,"2024-04-22 12:20:37.144"
32,Submit,24,"2. There were around 1200 people in California hospitalized from COVID in the be",False,"2024-04-22 12:21:06.616"
32,Submit,49,"3. The total number of vaccines administered at the beginning of March was aroun",False,"2024-04-22 12:21:13.096"
32,Submit,37,"4. There were less COVID-related deaths in California in the first half of the m",True,"2024-04-22 12:21:33.018"
32,Submit,14,"5. In June, half as many people became fully vaccinated as compared to the amoun",False,"2024-04-22 12:21:42.793"
32,Submit,6,"6. On January 12, there were about 250 new cases.",False,"2024-04-22 12:21:57.616"
32,Submit,38,"7. There were less COVID-related deaths in California in the second half of the ",True,"2024-04-22 12:22:18.186"
32,Submit,26,"8. There were less people in California hospitalized from COVID on April 5 in 20",False,"2024-04-22 12:22:34.135"
32,Submit,45,"9. Vaccines were administered in January.",True,"2024-04-22 12:22:42.185"
32,Submit,27,"10. There were more people in California hospitalized from COVID on April 5 in 2",False,"2024-04-22 12:22:58.944"
32,Submit,5,"11. From January 7 to January 17, the number of new cases generally declined.",False,"2024-04-22 12:23:17.291"
32,Submit,44,"12. Around 4,500,000 total vaccines had been administered at the beginning of Fe",True,"2024-04-22 12:23:26.808"
32,Submit,23,"13. There were around 2000 people in California hospitalized from COVID in the b",True,"2024-04-22 12:23:37.288"
32,Submit,21,"14. There were around 3500 people in California hospitalized from COVID in the b",False,"2024-04-22 12:23:56.295"
32,Submit,7,"15. Between January 9 and January 10, there were less than 5 new COVID cases.",True,"2024-04-22 12:24:05.399"
32,Submit,16,"16. More people became fully vaccinated in the Summer (June, July, August) than ",True,"2024-04-22 12:24:24.600"
32,Submit,36,"17. There were more COVID-related deaths in California in the second half of the",True,"2024-04-22 12:24:43.553"
32,Submit,31,"18. The day with the lowest number of COVID-related deaths in California in Janu",False,"2024-04-22 12:24:51.976"
32,Submit,42,"19. Around 600,000 total vaccines had been administered at the beginning of Janu",False,"2024-04-22 12:25:00.504"
32,Submit,18,"20. More people became fully vaccinated in October than in January.",True,"2024-04-22 12:25:09.192"
32,Submit,4,"21. On January 17th, the number of new cases decreased by more than half that of",NULL,"2024-04-22 12:25:11.375"
32,Submit,4,"21. On January 17th, the number of new cases decreased by more than half that of",False,"2024-04-22 12:25:23.456"
32,Submit,34,"22. The day with the highest number of COVID-related deaths in California in Jan",True,"2024-04-22 12:25:32.144"
32,Submit,9,"23. Between January 13th and January 14th, the number of new COVID cases decline",True,"2024-04-22 12:25:44.367"
32,Submit,8,"24. On January 9, there were about 245,000 new COVID cases.",True,"2024-04-22 12:25:58.479"
32,Submit,11,"25. Most of the fully vaccinated population became fully vaccinated in April.",False,"2024-04-22 12:26:10.560"
32,Submit,39,"26. The number of COVID-related deaths in California in January were trending up",True,"2024-04-22 12:26:30.096"
32,Submit,48,"27. Vaccines had been administered before March (according to the chart).",True,"2024-04-22 12:26:37.200"
32,Submit,15,"28. In March, more than double the amount of people became fully vaccinated as c",False,"2024-04-22 12:26:53.408"
32,Submit,30,"29. There were around 1700 people in California hospitalized from COVID in the e",False,"2024-04-22 12:27:09.544"
32,Submit,10,"30. Between January 7th and January 17th, the highest daily count of new COVID c",True,"2024-04-22 12:27:29.897"
32,Submit,33,"31. The day with the highest number of COVID-related deaths in California in Jan",False,"2024-04-22 12:27:37.991"
32,Submit,47,"32. Vaccines began getting administered in March (according to the chart).",True,"2024-04-22 12:27:43.112"
32,Submit,50,"33. The total number of vaccines administered at the beginning of March was arou",False,"2024-04-22 12:27:57.648"
32,Submit,13,"34. By August, at least half of the U.S. population was fully vaccinated.",True,"2024-04-22 12:28:10.256"
32,Submit,40,"35. The number of COVID-related deaths in California in January were trending do",False,"2024-04-22 12:28:21.993"
32,Submit,43,"36. No vaccines had been administered at the beginning of February.",False,"2024-04-22 12:28:26.743"
32,Submit,3,"37. On January 16th, the number of new cases was about half that of the day befo",True,"2024-04-22 12:28:38.257"
32,Submit,12,"38. By May, about a quarter of the U.S. population was fully vaccinated.",False,"2024-04-22 12:28:50.856"
32,Submit,17,"39. More people became fully vaccinated in July than in February.",True,"2024-04-22 12:28:57.209"
32,Submit,29,"40. There were more people in California hospitalized from COVID on April 5 in 2",False,"2024-04-22 12:29:16.216"
32,Submit,20,"41. January was the month with the least amount of full vaccinations completed.",True,"2024-04-22 12:29:21.647"
32,Submit,22,"42. There were around 2100 people in California hospitalized from COVID in the b",False,"2024-04-22 12:29:42.017"
32,Submit,41,"43. No vaccines had been administered at the beginning of January.",False,"2024-04-22 12:29:46.055"
32,Submit,19,"44. More than half of the U.S. population was fully vaccinated by October.",True,"2024-04-22 12:29:50.862"
32,Submit,32,"45. The day with the lowest number of COVID-related deaths in California in Janu",True,"2024-04-22 12:29:59.691"
32,Submit,25,"46. There were around the same number of people in California hospitalized from ",True,"2024-04-22 12:30:08.615"
32,Submit,1,"47. According to the chart, there was a day (or days) where there were virtually",True,"2024-04-22 12:30:18.311"
32,Submit,35,"48. There were more COVID-related deaths in California in the first half of the ",False,"2024-04-22 12:30:35.976"
32,Submit,46,"49. Vaccines were administered in February.",False,"2024-04-22 12:30:39.766"
32,Submit,28,"50. There were less people in California hospitalized from COVID on April 5 in 2",False,"2024-04-22 12:30:53.175"
